2009-10-26T9:26:11,Landing,ON,100
2009-10-26T9:26:14,Main Bathroom,ON,100
2009-10-26T9:28:6,Landing,ON,100
2009-10-26T9:28:13,Master Bedroom,ON,100
2009-10-26T9:28:23,Third Bedroom,ON,100
2009-10-26T9:28:35,Main Bathroom,ON,100
2009-10-26T9:28:50,Landing,ON,100
2009-10-26T9:29:12,Main Kitchen,ON,100
2009-10-26T9:30:2,Hall,ON,100
2009-10-26T9:30:10,Living Room,ON,100
2009-10-26T9:30:31,Main Kitchen,ON,100
2009-10-26T9:40:30,Landing,ON,100
2009-10-26T9:40:35,Main Bathroom,ON,100
2009-10-26T9:42:7,Landing,ON,100
2009-10-26T9:42:13,Main Bathroom,ON,100
2009-10-26T9:42:45,Main Kitchen,ON,100
2009-10-26T10:27:23,Hall,ON,100
2009-10-26T10:27:26,Downstairs WC,ON,100
2009-10-26T10:29:26,Hall,ON,100
2009-10-26T10:29:32,Main Kitchen,ON,100
2009-10-26T11:13:23,Hall,ON,100
2009-10-26T11:13:26,Downstairs WC,ON,100
2009-10-26T11:14:59,Hall,ON,100
2009-10-26T11:15:6,Main Kitchen,ON,100
2009-10-26T11:31:49,Hall,ON,100
2009-10-26T11:31:52,Living Room,ON,100
2009-10-26T11:32:11,Main Kitchen,ON,100
2009-10-26T11:32:22,Hall,ON,100
2009-10-26T11:33:5,Main Kitchen,ON,100
2009-10-26T11:35:8,Hall,ON,100
2009-10-26T11:35:37,Main Kitchen,ON,100
2009-10-26T11:42:9,Landing,ON,100
2009-10-26T11:42:17,Master Bedroom,ON,100
2009-10-26T11:42:43,Main Bathroom,ON,100
2009-10-26T11:43:40,Landing,ON,100
2009-10-26T11:43:56,Main Kitchen,ON,100
2009-10-26T11:44:16,Hall,ON,100
2009-10-26T11:44:19,Living Room,ON,100
2009-10-26T11:44:54,Hall,ON,100
2009-10-26T11:44:57,Main Kitchen,ON,100
2009-10-26T11:57:22,Hall,ON,100
2009-10-26T11:57:33,Landing,ON,100
2009-10-26T11:58:8,Hall,ON,100
2009-10-26T11:58:12,Landing,ON,100
2009-10-26T11:58:17,Main Kitchen,ON,100
2009-10-26T12:10:9,Hall,ON,100
2009-10-26T12:10:16,Landing,ON,100
2009-10-26T12:10:20,Main Bathroom,ON,100
2009-10-26T12:11:2,Main Kitchen,ON,100
2009-10-26T12:12:50,Main Bathroom,ON,100
2009-10-26T12:14:18,Main Kitchen,ON,100
2009-10-26T12:20:37,Main Bathroom,ON,100
2009-10-26T12:23:20,Main Kitchen,ON,100
2009-10-26T12:23:23,Main Bathroom,ON,100
2009-10-26T12:24:0,Landing,ON,100
2009-10-26T12:24:8,Main Kitchen,ON,100
2009-10-26T12:24:20,Hall,ON,100
2009-10-26T12:24:41,Main Kitchen,ON,100
2009-10-26T12:25:14,Hall,ON,100
2009-10-26T12:25:47,Main Kitchen,ON,100
2009-10-26T12:27:38,Hall,ON,100
2009-10-26T12:27:42,Living Room,ON,100
2009-10-26T12:28:2,Main Kitchen,ON,100
2009-10-26T12:51:32,Hall,ON,100
2009-10-26T12:51:35,Downstairs WC,ON,100
2009-10-26T12:52:55,Hall,ON,100
2009-10-26T12:52:58,Main Kitchen,ON,100
2009-10-26T12:55:54,Hall,ON,100
2009-10-26T12:55:58,Living Room,ON,100
2009-10-26T12:56:46,Hall,ON,100
2009-10-26T12:56:52,Main Kitchen,ON,100
2009-10-26T12:57:14,Downstairs WC,ON,100
2009-10-26T12:57:21,Hall,ON,100
2009-10-26T12:57:26,Main Kitchen,ON,100
2009-10-26T13:46:23,Landing,ON,100
2009-10-26T13:46:38,Main Bathroom,ON,100
2009-10-26T13:49:32,Landing,ON,100
2009-10-26T13:49:50,Main Kitchen,ON,100
2009-10-26T15:12:18,Master Bedroom,ON,100
2009-10-26T15:13:4,Master Bedroom,ON,100
2009-10-26T15:13:9,Master Bedroom,OFF,0
2009-10-26T15:13:28,Master Bedroom,ON,100
2009-10-26T15:13:49,Master Bedroom,ON,100
2009-10-26T15:13:59,Master Bedroom,OFF,0
2009-10-26T15:14:8,Master Bedroom,ON,100
2009-10-26T15:14:40,Master Bedroom,ON,100
2009-10-26T15:14:43,Master Bedroom,ON,100
2009-10-26T16:28:29,Master Bedroom,OFF,0
2009-10-26T16:28:31,Master Bedroom,ON,100
2009-10-26T16:28:39,Landing,ON,100
2009-10-26T16:28:54,Main Kitchen,ON,100
2009-10-26T16:30:59,Landing,ON,100
2009-10-26T16:31:3,Master Bedroom,ON,100
2009-10-26T16:31:11,Main Bathroom,ON,100
2009-10-26T16:32:15,Landing,ON,100
2009-10-26T16:32:17,Master Bedroom,ON,100
2009-10-26T16:32:32,Master Bedroom,ON,100
2009-10-26T16:47:3,Master Bedroom,ON,100
2009-10-26T16:52:32,Master Bedroom,OFF,0
2009-10-26T16:52:34,Master Bedroom,ON,100
2009-10-26T16:52:36,Landing,ON,100
2009-10-26T16:52:52,Main Kitchen,ON,100
2009-10-26T16:55:12,Landing,ON,100
2009-10-26T16:55:17,Master Bedroom,ON,100
2009-10-26T16:55:33,Master Bedroom,ON,100
2009-10-26T16:55:52,Master Bedroom,ON,100
2009-10-26T17:31:13,Master Bedroom,OFF,0
2009-10-26T17:31:14,Master Bedroom,ON,100
2009-10-26T17:31:43,Master Bedroom,ON,100
2009-10-26T17:34:38,Master Bedroom,OFF,0
2009-10-26T17:46:54,Master Bedroom,ON,100
2009-10-26T18:27:21,Landing,ON,100
2009-10-26T18:27:35,Main Kitchen,ON,100
2009-10-26T19:22:10,Hall,ON,100
2009-10-26T19:22:36,Downstairs WC,ON,100
2009-10-26T20:9:29,Main Kitchen,ON,100
2009-10-26T20:19:26,Hall,ON,100
2009-10-26T20:20:2,Living Room,ON,100
2009-10-26T20:22:1,Hall,ON,100
2009-10-26T20:22:29,Main Kitchen,ON,100
2009-10-26T20:51:43,Hall,ON,100
2009-10-26T20:51:56,Main Kitchen,ON,100
2009-10-26T21:0:48,Landing,ON,100
2009-10-26T21:0:53,Master Bedroom,ON,100
2009-10-26T21:1:21,Landing,ON,100
2009-10-26T21:1:40,Master Bedroom,ON,100
2009-10-26T21:1:56,Landing,ON,100
2009-10-26T21:1:58,Main Bathroom,ON,100
2009-10-26T21:4:22,Landing,ON,100
2009-10-26T21:4:32,Master Bedroom,ON,100
2009-10-26T21:5:44,Master Bedroom,ON,100
2009-10-26T21:6:47,Master Bedroom,ON,100
2009-10-26T21:47:3,Master Bedroom,OFF,0
2009-10-26T21:47:4,Master Bedroom,ON,100
2009-10-26T21:47:14,Master Bedroom,OFF,0
2009-10-26T21:47:15,Master Bedroom,ON,100
2009-10-26T21:50:38,Master Bedroom,ON,100
2009-10-27T1:12:35,Master Bedroom,OFF,0
2009-10-27T1:12:36,Master Bedroom,ON,100
2009-10-27T1:12:45,Master Bedroom,ON,100
2009-10-27T1:17:49,Master Bedroom,OFF,0
2009-10-27T1:18:20,Master Bedroom,ON,100
2009-10-27T1:18:22,Master Bedroom,ON,100
2009-10-27T1:18:26,Master Bedroom,OFF,0
2009-10-27T1:18:56,Master Bedroom,ON,100
2009-10-27T1:19:12,Landing,ON,100
2009-10-27T1:19:51,Main Kitchen,ON,100
2009-10-27T1:28:5,Landing,ON,100
2009-10-27T1:28:16,Main Bathroom,ON,100
2009-10-27T1:29:29,Landing,ON,100
2009-10-27T1:29:34,Master Bedroom,ON,100
2009-10-27T1:30:12,Master Bedroom,ON,100
2009-10-27T1:30:28,Master Bedroom,OFF,0
2009-10-27T1:30:35,Master Bedroom,ON,100
2009-10-27T1:30:40,Master Bedroom,ON,100
2009-10-27T2:30:4,Master Bedroom,OFF,0
2009-10-27T3:1:41,Main Kitchen,ON,100
2009-10-27T3:54:41,Hall,ON,100
2009-10-27T3:54:52,Downstairs WC,ON,100
2009-10-27T3:55:6,Main Kitchen,ON,100
2009-10-27T4:0:24,Landing,ON,100
2009-10-27T4:23:31,Downstairs WC,ON,100
2009-10-27T4:23:41,Hall,ON,100
2009-10-27T4:23:47,Main Kitchen,ON,100
2009-10-27T4:28:21,Hall,ON,100
2009-10-27T4:29:12,Landing,ON,100
2009-10-27T4:30:30,Main Bathroom,ON,100
2009-10-27T4:30:43,Landing,ON,100
2009-10-27T4:36:56,Master Bedroom,ON,100
2009-10-27T4:38:20,Landing,ON,100
2009-10-27T4:39:4,Hall,ON,100
2009-10-27T4:39:51,Main Kitchen,ON,100
2009-10-27T5:49:7,Hall,ON,100
2009-10-27T5:49:10,Downstairs WC,ON,100
2009-10-27T5:50:55,Hall,ON,100
2009-10-27T5:51:24,Main Kitchen,ON,100
2009-10-27T6:15:5,Hall,ON,100
2009-10-27T6:15:8,Downstairs WC,ON,100
2009-10-27T6:15:27,Main Kitchen,ON,100
2009-10-27T6:16:2,Hall,ON,100
2009-10-27T6:16:33,Main Kitchen,ON,100
2009-10-27T6:17:0,Landing,ON,100
2009-10-27T6:17:4,Master Bedroom,ON,100
2009-10-27T6:17:33,Landing,ON,100
2009-10-27T6:17:44,Master Bedroom,ON,100
2009-10-27T6:17:54,Main Bathroom,ON,100
2009-10-27T6:21:27,Landing,ON,100
2009-10-27T6:21:37,Master Bedroom,ON,100
2009-10-27T6:24:9,Master Bedroom,ON,100
2009-10-27T6:25:43,Master Bedroom,ON,100
2009-10-27T7:37:13,Master Bedroom,OFF,0
2009-10-27T7:37:20,Landing,ON,100
2009-10-27T7:37:43,Main Kitchen,ON,100
2009-10-27T7:38:44,Landing,ON,100
2009-10-27T7:38:49,Main Bathroom,ON,100
2009-10-27T7:40:32,Landing,ON,100
2009-10-27T7:40:36,Master Bedroom,ON,100
2009-10-27T7:40:49,Master Bedroom,ON,100
2009-10-27T7:40:59,Master Bedroom,OFF,0
2009-10-27T7:41:20,Master Bedroom,ON,100
2009-10-27T8:48:3,Master Bedroom,OFF,0
2009-10-27T8:48:5,Master Bedroom,ON,100
2009-10-27T8:48:39,Master Bedroom,ON,100
2009-10-27T8:51:7,Master Bedroom,OFF,0
2009-10-27T8:51:14,Master Bedroom,ON,100
2009-10-27T8:51:21,Master Bedroom,ON,100
2009-10-27T8:52:14,Master Bedroom,OFF,0
2009-10-27T8:52:16,Master Bedroom,ON,100
2009-10-27T8:52:24,Master Bedroom,OFF,0
2009-10-27T8:52:26,Master Bedroom,ON,100
2009-10-27T8:52:40,Master Bedroom,ON,100
2009-10-27T8:52:45,Master Bedroom,OFF,0
2009-10-27T8:52:46,Master Bedroom,ON,100
2009-10-27T9:53:18,Master Bedroom,ON,100
2009-10-27T10:41:56,Master Bedroom,OFF,0
2009-10-27T10:50:13,Master Bedroom,ON,100
2009-10-27T11:25:21,Master Bedroom,OFF,0
2009-10-27T11:25:24,Master Bedroom,ON,100
2009-10-27T11:25:57,Master Bedroom,ON,100
2009-10-27T11:26:0,Master Bedroom,ON,100
2009-10-27T11:28:50,Master Bedroom,ON,100
2009-10-27T11:30:50,Master Bedroom,OFF,0
2009-10-27T11:31:11,Master Bedroom,ON,100
2009-10-27T11:31:37,Landing,ON,100
2009-10-27T11:31:41,Main Bathroom,ON,100
2009-10-27T11:33:8,Landing,ON,100
2009-10-27T11:33:32,Main Kitchen,ON,100
2009-10-27T11:56:46,Hall,ON,100
2009-10-27T11:56:50,Downstairs WC,ON,100
2009-10-27T11:57:50,Landing,ON,100
2009-10-27T11:58:2,Main Bathroom,ON,100
2009-10-27T11:58:23,Landing,ON,100
2009-10-27T11:58:26,Master Bedroom,ON,100
2009-10-27T11:59:58,Master Bedroom,ON,100
2009-10-27T12:1:40,Hall,ON,100
2009-10-27T13:0:44,Master Bedroom,OFF,0
2009-10-27T13:0:45,Master Bedroom,ON,100
2009-10-27T13:1:11,Master Bedroom,OFF,0
2009-10-27T13:2:13,Hall,ON,100
2009-10-27T13:2:49,Landing,ON,100
2009-10-27T13:2:55,Master Bedroom,ON,100
2009-10-27T13:3:21,Master Bedroom,ON,100
2009-10-27T13:3:28,Master Bedroom,ON,100
2009-10-27T13:4:52,Master Bedroom,OFF,0
2009-10-27T13:4:54,Master Bedroom,ON,100
2009-10-27T13:19:21,Master Bedroom,OFF,0
2009-10-27T13:19:22,Master Bedroom,ON,100
2009-10-27T13:24:28,Master Bedroom,ON,100
2009-10-27T15:2:55,Master Bedroom,OFF,0
2009-10-27T15:3:3,Master Bedroom,ON,100
2009-10-27T15:12:35,Master Bedroom,ON,100
2009-10-27T15:20:12,Master Bedroom,OFF,0
2009-10-27T15:20:16,Master Bedroom,ON,100
2009-10-27T15:20:21,Master Bedroom,OFF,0
2009-10-27T15:20:28,Master Bedroom,ON,100
2009-10-27T15:20:42,Master Bedroom,OFF,0
2009-10-27T15:20:44,Master Bedroom,ON,100
2009-10-27T15:22:6,Landing,ON,100
2009-10-27T15:22:8,Main Bathroom,ON,100
2009-10-27T15:23:12,Landing,ON,100
2009-10-27T15:23:25,Master Bedroom,ON,100
2009-10-27T15:24:22,Landing,ON,100
2009-10-27T15:24:50,Third Bedroom,ON,100
2009-10-27T15:25:17,Landing,ON,100
2009-10-27T15:25:36,Main Kitchen,ON,100
2009-10-27T15:33:42,Hall,ON,100
2009-10-27T15:33:45,Living Room,ON,100
2009-10-27T15:34:10,Main Kitchen,ON,100
2009-10-27T16:57:40,Hall,ON,100
2009-10-27T17:44:32,Main Kitchen,ON,100
2009-10-27T17:57:42,Living Room,ON,100
2009-10-27T18:6:34,Main Kitchen,ON,100
2009-10-27T18:7:15,Hall,ON,100
2009-10-27T18:8:15,Main Kitchen,ON,100
2009-10-27T18:8:27,Hall,ON,100
2009-10-27T18:8:30,Downstairs WC,ON,100
2009-10-27T18:8:54,Main Kitchen,ON,100
2009-10-27T18:20:29,Landing,ON,100
2009-10-27T18:20:32,Main Bathroom,ON,100
2009-10-27T18:20:37,Master Bedroom,ON,100
2009-10-27T18:21:34,Landing,ON,100
2009-10-27T18:21:37,Main Bathroom,ON,100
2009-10-27T18:22:44,Landing,ON,100
2009-10-27T18:22:59,Main Kitchen,ON,100
2009-10-27T18:35:13,Landing,ON,100
2009-10-27T18:35:16,Master Bedroom,ON,100
2009-10-27T18:35:39,Main Kitchen,ON,100
2009-10-27T18:40:40,Hall,ON,100
2009-10-27T18:40:43,Downstairs WC,ON,100
2009-10-27T18:41:6,Main Kitchen,ON,100
2009-10-27T18:41:20,Landing,ON,100
2009-10-27T18:59:29,Main Kitchen,ON,100
2009-10-27T19:0:36,Hall,ON,100
2009-10-27T19:0:42,Main Kitchen,ON,100
2009-10-27T19:1:11,Landing,ON,100
2009-10-27T19:1:17,Master Bedroom,ON,100
2009-10-27T19:1:45,Landing,ON,100
2009-10-27T19:1:46,Main Bathroom,ON,100
2009-10-27T19:2:1,Master Bedroom,ON,100
2009-10-27T19:2:19,Main Bathroom,ON,100
2009-10-27T19:2:33,Landing,ON,100
2009-10-27T19:3:3,Main Bathroom,ON,100
2009-10-27T19:3:21,Landing,ON,100
2009-10-27T19:3:43,Main Bathroom,ON,100
2009-10-27T19:12:18,Landing,ON,100
2009-10-27T19:13:15,Main Bathroom,ON,100
2009-10-27T19:14:22,Landing,ON,100
2009-10-27T19:14:42,Main Kitchen,ON,100
2009-10-27T20:6:35,Hall,ON,100
2009-10-27T20:6:38,Living Room,ON,100
2009-10-27T20:6:51,Main Kitchen,ON,100
2009-10-27T20:9:41,Landing,ON,100
2009-10-27T20:9:48,Main Kitchen,ON,100
2009-10-27T20:27:7,Hall,ON,100
2009-10-27T20:27:8,Main Kitchen,ON,100
2009-10-27T20:27:40,Hall,ON,100
2009-10-27T20:27:48,Living Room,ON,100
2009-10-27T20:28:3,Main Kitchen,ON,100
2009-10-27T20:35:6,Hall,ON,100
2009-10-27T20:35:9,Downstairs WC,ON,100
2009-10-27T20:35:26,Main Kitchen,ON,100
2009-10-27T20:36:13,Downstairs WC,ON,100
2009-10-27T20:36:17,Main Kitchen,ON,100
2009-10-27T20:36:18,Hall,ON,100
2009-10-27T20:36:58,Main Kitchen,ON,100
2009-10-27T20:40:57,Hall,ON,100
2009-10-27T20:41:2,Living Room,ON,100
2009-10-27T20:41:13,Main Kitchen,ON,100
2009-10-27T20:41:30,Hall,ON,100
2009-10-27T20:41:46,Landing,ON,100
2009-10-27T20:41:52,Master Bedroom,ON,100
2009-10-27T20:41:56,Main Kitchen,ON,100
2009-10-27T20:42:19,Landing,ON,100
2009-10-27T20:42:29,Main Kitchen,ON,100
2009-10-27T20:42:47,Hall,ON,100
2009-10-27T20:42:50,Living Room,ON,100
2009-10-27T20:43:2,Main Kitchen,ON,100
2009-10-27T20:43:23,Living Room,ON,100
2009-10-27T20:44:9,Hall,ON,100
2009-10-27T20:44:12,Main Kitchen,ON,100
2009-10-27T20:44:30,Living Room,ON,100
2009-10-27T20:44:45,Main Kitchen,ON,100
2009-10-27T20:45:3,Living Room,ON,100
2009-10-27T20:45:6,Hall,ON,100
2009-10-27T20:45:18,Main Kitchen,ON,100
2009-10-27T20:46:1,Hall,ON,100
2009-10-27T20:46:9,Landing,ON,100
2009-10-27T20:46:12,Master Bedroom,ON,100
2009-10-27T20:46:24,Main Kitchen,ON,100
2009-10-27T20:47:0,Master Bedroom,ON,100
2009-10-27T20:47:2,Main Kitchen,ON,100
2009-10-27T20:47:2,Landing,ON,100
2009-10-27T20:47:12,Hall,ON,100
2009-10-27T20:47:15,Living Room,ON,100
2009-10-27T20:47:51,Main Kitchen,ON,100
2009-10-27T20:47:58,Hall,ON,100
2009-10-27T20:48:2,Downstairs WC,ON,100
2009-10-27T20:48:22,Living Room,ON,100
2009-10-27T20:48:33,Main Kitchen,ON,100
2009-10-27T20:48:35,Hall,ON,100
2009-10-27T20:48:55,Living Room,ON,100
2009-10-27T20:49:10,Main Kitchen,ON,100
2009-10-27T20:49:11,Downstairs WC,ON,100
2009-10-27T20:49:28,Living Room,ON,100
2009-10-27T20:49:29,Hall,ON,100
2009-10-27T20:49:45,Main Kitchen,ON,100
2009-10-27T20:50:2,Living Room,ON,100
2009-10-27T20:50:3,Hall,ON,100
2009-10-27T20:50:23,Main Kitchen,ON,100
2009-10-27T20:50:35,Living Room,ON,100
2009-10-27T20:50:56,Hall,ON,100
2009-10-27T20:51:6,Main Kitchen,ON,100
2009-10-27T21:11:17,Hall,ON,100
2009-10-27T21:11:20,Downstairs WC,ON,100
2009-10-27T21:11:25,Main Kitchen,ON,100
2009-10-27T21:12:2,Downstairs WC,ON,100
2009-10-27T21:12:34,Main Kitchen,ON,100
2009-10-27T21:12:35,Downstairs WC,ON,100
2009-10-27T21:12:58,Hall,ON,100
2009-10-27T21:13:7,Main Kitchen,ON,100
2009-10-27T21:57:26,Hall,ON,100
2009-10-27T21:57:49,Main Kitchen,ON,100
2009-10-27T21:59:2,Hall,ON,100
2009-10-27T21:59:5,Living Room,ON,100
2009-10-27T21:59:32,Landing,ON,100
2009-10-27T21:59:46,Main Kitchen,ON,100
2009-10-27T22:0:32,Landing,ON,100
2009-10-27T22:0:36,Master Bedroom,ON,100
2009-10-27T22:0:59,Main Bathroom,ON,100
2009-10-27T22:1:5,Main Kitchen,ON,100
2009-10-27T22:2:7,Main Bathroom,ON,100
2009-10-27T22:2:11,Landing,ON,100
2009-10-27T22:2:14,Master Bedroom,ON,100
2009-10-27T22:2:14,Main Kitchen,ON,100
2009-10-27T22:2:47,Landing,ON,100
2009-10-27T22:4:6,Main Kitchen,ON,100
2009-10-27T22:4:55,Landing,ON,100
2009-10-27T22:5:7,Master Bedroom,ON,100
2009-10-27T22:5:15,Main Kitchen,ON,100
2009-10-27T22:5:40,Master Bedroom,ON,100
2009-10-27T22:5:51,Main Kitchen,ON,100
2009-10-27T22:6:14,Master Bedroom,ON,100
2009-10-27T22:7:1,Landing,ON,100
2009-10-27T22:7:5,Main Kitchen,ON,100
2009-10-27T22:8:16,Landing,ON,100
2009-10-27T22:8:18,Main Kitchen,ON,100
2009-10-27T22:8:20,Third Bedroom,ON,100
2009-10-27T22:9:10,Main Kitchen,ON,100
2009-10-27T22:9:49,Third Bedroom,ON,100
2009-10-27T22:9:54,Landing,ON,100
2009-10-27T22:10:17,Main Kitchen,ON,100
2009-10-27T22:22:17,Hall,ON,100
2009-10-27T22:22:19,Downstairs WC,ON,100
2009-10-27T22:22:36,Main Kitchen,ON,100
2009-10-27T22:22:53,Downstairs WC,ON,100
2009-10-27T22:23:6,Hall,ON,100
2009-10-27T22:23:10,Main Kitchen,ON,100
2009-10-27T22:32:17,Hall,ON,100
2009-10-27T22:32:20,Downstairs WC,ON,100
2009-10-27T22:32:47,Main Kitchen,ON,100
2009-10-27T22:50:3,Hall,ON,100
2009-10-27T22:50:22,Landing,ON,100
2009-10-27T22:51:26,Main Bathroom,ON,100
2009-10-27T22:55:11,Landing,ON,100
2009-10-27T22:55:16,Third Bedroom,ON,100
2009-10-27T22:55:42,Master Bedroom,ON,100
2009-10-27T22:56:7,Landing,ON,100
2009-10-27T22:56:12,Main Bathroom,ON,100
2009-10-27T22:56:42,Main Kitchen,ON,100
2009-10-27T23:26:12,Hall,ON,100
2009-10-27T23:27:25,Main Kitchen,ON,100
2009-10-27T23:57:41,Landing,ON,100
2009-10-27T23:57:45,Master Bedroom,ON,100
2009-10-28T0:5:15,Landing,ON,100
2009-10-28T0:5:20,Main Bathroom,ON,100
2009-10-28T0:6:34,Landing,ON,100
2009-10-28T0:7:8,Main Kitchen,ON,100
2009-10-28T2:12:17,Hall,ON,100
2009-10-28T3:3:2,Main Kitchen,ON,100
2009-10-28T3:12:26,Living Room,ON,100
2009-10-28T3:12:39,Main Kitchen,ON,100
2009-10-28T3:12:44,Landing,ON,100
2009-10-28T3:12:48,Main Bathroom,ON,100
2009-10-28T3:13:18,Landing,ON,100
2009-10-28T3:17:15,Third Bedroom,ON,100
2009-10-28T3:18:12,Landing,ON,100
2009-10-28T3:18:21,Main Kitchen,ON,100
2009-10-28T3:18:29,Third Bedroom,ON,100
2009-10-28T3:19:0,Landing,ON,100
2009-10-28T3:19:21,Main Kitchen,ON,100
2009-10-28T4:19:21,Hall,ON,100
2009-10-28T4:19:29,Downstairs WC,ON,100
2009-10-28T4:20:48,Hall,ON,100
2009-10-28T4:20:52,Main Kitchen,ON,100
2009-10-28T5:30:31,Master Bedroom,ON,100
2009-10-28T5:31:45,Landing,ON,100
2009-10-28T5:32:11,Hall,ON,100
2009-10-28T5:32:21,Main Kitchen,ON,100
2009-10-28T5:52:35,Landing,ON,100
2009-10-28T5:52:45,Main Bathroom,ON,100
2009-10-28T5:54:1,Landing,ON,100
2009-10-28T5:54:6,Master Bedroom,ON,100
2009-10-28T5:54:26,Master Bedroom,ON,100
2009-10-28T5:54:39,Master Bedroom,ON,100
2009-10-28T5:55:52,Master Bedroom,OFF,0
2009-10-28T5:55:53,Master Bedroom,ON,100
2009-10-28T5:55:55,Master Bedroom,ON,100
2009-10-28T7:1:42,Master Bedroom,OFF,0
2009-10-28T7:1:43,Master Bedroom,ON,100
2009-10-28T7:45:15,Hall,ON,100
2009-10-28T8:8:14,Master Bedroom,ON,100
2009-10-28T9:27:38,Main Kitchen,ON,100
2009-10-28T9:45:17,Living Room,ON,100
2009-10-28T9:45:36,Main Kitchen,ON,100
2009-10-28T9:53:54,Hall,ON,100
2009-10-28T9:53:58,Downstairs WC,ON,100
2009-10-28T9:54:55,Hall,ON,100
2009-10-28T9:55:0,Main Kitchen,ON,100
2009-10-28T10:6:34,Landing,ON,100
2009-10-28T10:6:46,Main Bathroom,ON,100
2009-10-28T10:6:57,Main Kitchen,ON,100
2009-10-28T10:7:20,Main Bathroom,ON,100
2009-10-28T10:7:22,Landing,ON,100
2009-10-28T10:7:57,Main Kitchen,ON,100
2009-10-28T10:8:51,Landing,ON,100
2009-10-28T10:9:5,Master Bedroom,ON,100
2009-10-28T10:13:17,Master Bedroom,ON,100
2009-10-28T10:13:18,Master Bedroom,OFF,0
2009-10-28T10:13:19,Landing,ON,100
2009-10-28T10:13:20,Main Bathroom,ON,100
2009-10-28T10:13:45,Master Bedroom,ON,100
2009-10-28T10:15:7,Landing,ON,100
2009-10-28T11:15:21,Main Bathroom,ON,100
2009-10-28T11:16:27,Master Bedroom,ON,100
2009-10-28T12:11:10,Landing,ON,100
2009-10-28T12:14:48,Master Bedroom,ON,100
2009-10-28T12:15:5,Landing,ON,100
2009-10-28T12:18:14,Master Bedroom,ON,100
2009-10-28T12:18:26,Landing,ON,100
2009-10-28T12:18:28,Main Bathroom,ON,100
2009-10-28T12:19:38,Landing,ON,100
2009-10-28T12:19:40,Master Bedroom,ON,100
2009-10-28T12:20:11,Landing,ON,100
2009-10-28T12:20:58,Main Bathroom,ON,100
2009-10-28T12:21:28,Landing,ON,100
2009-10-28T12:21:49,Main Kitchen,ON,100
2009-10-28T12:27:53,Hall,ON,100
2009-10-28T12:28:20,Main Kitchen,ON,100
2009-10-28T13:57:28,Hall,ON,100
2009-10-28T13:57:33,Living Room,ON,100
2009-10-28T13:57:51,Main Kitchen,ON,100
2009-10-28T13:58:5,Hall,ON,100
2009-10-28T13:58:13,Living Room,ON,100
2009-10-28T13:58:38,Main Kitchen,ON,100
2009-10-28T13:58:54,Hall,ON,100
2009-10-28T13:59:17,Main Kitchen,ON,100
2009-10-28T13:59:40,Hall,ON,100
2009-10-28T13:59:52,Main Kitchen,ON,100
2009-10-28T14:0:20,Hall,ON,100
2009-10-28T14:0:46,Main Kitchen,ON,100
2009-10-28T14:4:13,Hall,ON,100
2009-10-28T14:4:16,Downstairs WC,ON,100
2009-10-28T14:5:6,Hall,ON,100
2009-10-28T14:5:11,Main Kitchen,ON,100
2009-10-28T14:15:50,Hall,ON,100
2009-10-28T14:15:53,Living Room,ON,100
2009-10-28T14:16:5,Main Kitchen,ON,100
2009-10-28T14:43:26,Master Bedroom,ON,100
2009-10-28T14:43:54,Master Bedroom,OFF,0
2009-10-28T14:43:59,Master Bedroom,ON,100
2009-10-28T14:44:6,Landing,ON,100
2009-10-28T14:44:8,Main Bathroom,ON,100
2009-10-28T14:45:33,Landing,ON,100
2009-10-28T14:45:35,Master Bedroom,ON,100
2009-10-28T14:48:10,Landing,ON,100
2009-10-28T15:47:18,Master Bedroom,ON,100
2009-10-28T15:47:28,Landing,ON,100
2009-10-28T15:48:8,Master Bedroom,ON,100
2009-10-28T15:48:13,Main Bathroom,ON,100
2009-10-28T15:48:43,Landing,ON,100
2009-10-28T15:48:44,Master Bedroom,ON,100
2009-10-28T15:49:38,Landing,ON,100
2009-10-28T15:49:57,Main Kitchen,ON,100
2009-10-28T15:50:32,Hall,ON,100
2009-10-28T15:51:11,Main Kitchen,ON,100
2009-10-28T15:56:20,Hall,ON,100
2009-10-28T15:56:46,Main Kitchen,ON,100
2009-10-28T16:53:29,Hall,ON,100
2009-10-28T16:54:4,Main Kitchen,ON,100
2009-10-28T16:54:30,Hall,ON,100
2009-10-28T16:54:32,Downstairs WC,ON,100
2009-10-28T16:55:13,Landing,ON,100
2009-10-28T16:55:18,Master Bedroom,ON,100
2009-10-28T16:55:36,Master Bedroom,ON,100
2009-10-28T16:55:37,Master Bedroom,OFF,0
2009-10-28T16:55:51,Master Bedroom,ON,100
2009-10-28T16:56:15,Landing,ON,100
2009-10-28T16:56:31,Main Kitchen,ON,100
2009-10-28T16:57:1,Landing,ON,100
2009-10-28T16:57:5,Master Bedroom,ON,100
2009-10-28T16:58:1,Landing,ON,100
2009-10-28T16:58:3,Main Bathroom,ON,100
2009-10-28T17:3:19,Landing,ON,100
2009-10-28T18:1:2,Main Bathroom,ON,100
2009-10-28T18:1:6,Landing,ON,100
2009-10-28T18:3:15,Main Bathroom,ON,100
2009-10-28T18:3:22,Master Bedroom,ON,100
2009-10-28T18:3:36,Master Bedroom,ON,100
2009-10-28T18:3:41,Master Bedroom,OFF,0
